run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,policy0_freq_min,v3d_freq,gpu_freq,dmc_freq,Device,v3d_freq_min,dmc_governor,gpu_governor,policy0_freq,policy4_freq,policy0_freq_max,policy6_freq,dmc_freq_min,TestName,Governor,gpu_freq_max,cores_online,arm_freq_min,cpu_governor,cpu_freq,cpu_freq_max,core_freq,dmc_freq_max,cpu_freq_min,arm_freq,over_voltage_min,Config_ID,governor,policy6_freq_max,policy6_freq_min,policy4_freq_min,policy4_freq_max,Config_Name,over_voltage,core_freq_min,emc_max_freq,gpu_freq_min,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1800\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,8.648561,33795.782702,,,4.046666666666666,5.370967741935484
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1800\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,8.509309,33252.039183,,,4.069999999999999,5.367741935483871
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1800\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,8.566026,33473.044258,,,4.04,5.364516129032259
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1800\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,8.804056,34402.425498,,,4.035,5.335483870967742
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1800\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,9.686725,37854.453348,,,4.043333333333333,5.305405405405405
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1800\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,9.156347,35781.209312,,,4.076666666666666,5.354838709677419
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1900\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,8.096962,31641.554499,,,4.041666666666667,5.451612903225806
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1900\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,9.542128,37288.601237,,,4.073333333333333,5.383783783783784
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1900\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,8.391079,32790.496517,,,4.035,5.403225806451613
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1900\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,8.52459,33310.830629,,,4.058333333333334,5.393548387096775
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1900\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,9.509222,37160.350108,,,4.09,5.370270270270271
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1900\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,8.480359,33138.629776,,,4.076666666666666,5.409677419354839
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1900\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,8.343128,32602.035369,,,4.05,5.432258064516129
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1900\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,8.520529,33295.124962,,,4.076666666666666,5.4
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1900\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,8.557386,33440.506665,,,4.073333333333333,5.412903225806452
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2100\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,8.18629,31990.116592,,,4.0633333333333335,5.5
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2100\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,8.521998,33301.724313,,,4.131666666666666,5.487096774193549
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2100\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,8.426558,32928.226499,,,4.074999999999999,5.467741935483871
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2100\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,8.503915,33231.783665,,,4.076666666666666,5.458064516129033
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2100\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,8.555478,33433.784628,,,4.08,5.441935483870968
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2100\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,8.542799,33383.494203,,,4.09,5.461290322580646
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2100\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,8.591474,33573.235258,,,4.086666666666667,5.474193548387096
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2100\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,8.271175,32321.826925,,,4.0616666666666665,5.5
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2100\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,8.371484,32713.851573,,,4.153333333333333,5.461290322580646
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2200\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,8.182059,31973.694462,,,4.1033333333333335,5.512903225806451
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2200\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,8.564714,33468.97022,,,4.1033333333333335,5.483870967741935
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2200\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,8.045387,31440.294722,,,4.081666666666666,5.47741935483871
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2200\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,9.523681,37215.437663,,,4.0633333333333335,5.440540540540541
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2200\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,8.297942,32426.139907,,,4.1083333333333325,5.493548387096775
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2200\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,8.391106,32790.516906,,,4.0616666666666665,5.487096774193549
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2200\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,8.385989,32769.601185,,,4.08,5.487096774193549
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2200\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,8.379424,32745.309443,,,4.1033333333333335,5.467741935483871
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2200\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,9.533142,37253.906311,,,4.1049999999999995,5.45945945945946
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2300\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,8.08649,31600.65037,,,4.073333333333333,5.596774193548387
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2300\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,8.466136,33082.415073,,,4.113333333333333,5.529032258064516
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2300\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,8.342349,32598.690184,,,4.108333333333333,5.541935483870967
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2300\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,8.958296,35007.537868,,,4.086666666666667,5.570967741935483
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2300\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,8.45868,33053.497536,,,4.111666666666666,5.535483870967742
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2300\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,8.449212,33016.966814,,,4.114999999999999,5.541935483870967
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2300\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,8.47737,33127.485147,,,4.1,5.5
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2300\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,8.331435,32557.33787,,,4.126666666666667,5.535483870967742
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2300\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,8.565053,33468.852405,,,4.128333333333333,5.506451612903225
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2400\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,8.123873,31746.153481,,,4.0649999999999995,5.609677419354839
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2400\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,8.209906,32082.555573,,,4.085,5.580645161290323
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2400\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,8.285273,32376.521666,,,4.114999999999999,5.567741935483871
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2400\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,8.224646,32141.647092,,,4.086666666666667,5.587096774193548
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2400\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,8.166046,31911.1505,,,4.125,5.6
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2400\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,8.607394,33634.408647,,,4.116666666666666,5.538709677419354
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2400\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,8.324592,32530.43624,,,4.1,5.570967741935483
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2400\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,8.338221,32583.013925,,,4.148333333333333,5.574193548387096
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq2400\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,8.469545,33097.872906,,,4.156666666666667,5.561290322580645
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID10\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,0,0,0,JetsonOrinNanoSuper,0,0,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,performance,918000000,6,0,0,0,1497600,0,0,1497600,0,0,10,0,0,0,0,0,918MHz_GPU,0,0,2133000000,918000000,29.96299,5843.250901,,,8.446666666666667,10.223076923076924
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID10\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,0,0,0,JetsonOrinNanoSuper,0,0,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,performance,918000000,6,0,0,0,1497600,0,0,1497600,0,0,10,0,0,0,0,0,918MHz_GPU,0,0,2133000000,918000000,29.986509,5847.819531,,,8.446666666666667,10.238461538461538
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID10\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,0,0,0,JetsonOrinNanoSuper,0,0,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,performance,918000000,6,0,0,0,1497600,0,0,1497600,0,0,10,0,0,0,0,0,918MHz_GPU,0,0,2133000000,918000000,29.835604,5818.394965,,,8.453333333333333,10.253846153846155
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID10\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,0,0,0,JetsonOrinNanoSuper,0,0,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,performance,918000000,6,0,0,0,1497600,0,0,1497600,0,0,10,0,0,0,0,0,918MHz_GPU,0,0,2133000000,918000000,30.020053,5854.367723,,,8.566666666666666,10.207692307692307
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID10\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,0,0,0,JetsonOrinNanoSuper,0,0,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,performance,918000000,6,0,0,0,1497600,0,0,1497600,0,0,10,0,0,0,0,0,918MHz_GPU,0,0,2133000000,918000000,30.039838,5858.218453,,,8.440000000000001,10.253846153846155
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID10\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,0,0,0,JetsonOrinNanoSuper,0,0,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,performance,918000000,6,0,0,0,1497600,0,0,1497600,0,0,10,0,0,0,0,0,918MHz_GPU,0,0,2133000000,918000000,29.931015,5836.992843,,,8.433333333333334,10.246153846153845
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID11\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,0,0,0,JetsonOrinNanoSuper,0,0,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,performance,1020000000,6,0,0,0,1497600,0,0,1497600,0,0,11,0,0,0,0,0,1020MHz_GPU,0,0,2133000000,1020000000,29.722366,5796.346421,,,8.733333333333333,10.599999999999998
